shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
shp_715_10,28.59664,77.1315,85,2859.785
shp_715_10,28.596748,77.131393,86,2875.758
shp_715_10,28.596834,77.131271,87,2891.518
shp_715_10,28.597799,77.128784,88,3157.097
shp_715_10,28.597799,77.128784,89,3157.097
shp_715_10,28.599251,77.125046,90,3556.421
shp_715_10,28.599251,77.125046,91,3556.421
shp_715_10,28.599379,77.124725,92,3591.113
shp_715_10,28.598381,77.124214,93,3712.688
shp_715_10,28.598381,77.124214,94,3712.688
shp_715_10,28.596697,77.123367,95,3917.693
shp_715_11,28.690678,76.935448,1,0.0
shp_715_11,28.690748,76.934746,2,68.909
shp_715_11,28.69084,76.933937,3,148.623
shp_715_11,28.690905,76.93325,4,215.478
shp_715_11,28.691008,76.932526,5,287.22
shp_715_11,28.691292,76.931381,6,403.483
shp_715_11,28.691698,76.930008,7,545.048
shp_715_11,28.691774,76.930084,8,556.19
shp_715_11,28.691677,76.930428,9,591.741
shp_715_11,28.691677,76.930428,10,591.741
shp_715_11,28.691437,76.931297,11,680.549
shp_715_11,28.693447,76.931046,12,905.775
shp_715_11,28.693447,76.931046,13,905.775
shp_715_11,28.69545,76.930809,14,1129.942
shp_715_11,28.696157,76.930687,15,1209.605
shp_715_11,28.696157,76.930687,16,1209.605
shp_715_11,28.696491,76.930634,17,1247.146
shp_715_11,28.696688,76.930626,18,1269.03
shp_715_11,28.697054,76.93058,19,1309.978
shp_715_11,28.697054,76.93058,20,1309.978
shp_715_11,28.69762,76.930511,21,1373.485
shp_715_11,28.698126,76.930496,22,1429.712
shp_715_11,28.698591,76.930611,23,1482.645
shp_715_11,28.70026,76.931068,24,1673.71
shp_715_11,28.700802,76.931206,25,1735.653
shp_715_11,28.700941,76.930588,26,1797.942
shp_715_12,28.690678,76.935448,1,0.0
shp_715_12,28.690748,76.934746,2,68.909
shp_715_12,28.69084,76.933937,3,148.623
shp_715_12,28.690905,76.93325,4,215.478
shp_715_12,28.691008,76.932526,5,287.22
shp_715_12,28.691292,76.931381,6,403.483
shp_715_12,28.691698,76.930008,7,545.048
shp_715_12,28.691774,76.930084,8,556.19
shp_715_12,28.691437,76.931297,9,680.549
shp_715_12,28.692358,76.931183,10,783.803
shp_715_12,28.692358,76.931183,11,783.803
shp_715_12,28.69545,76.930809,12,1129.942
shp_715_12,28.696491,76.930634,13,1247.146
shp_715_12,28.696562,76.930626,14,1255.013
shp_715_12,28.696562,76.930626,15,1255.013
shp_715_12,28.696688,76.930626,16,1269.034
shp_715_12,28.696789,76.930374,17,1296.252
shp_715_12,28.697264,76.929474,18,1398.828
shp_715_12,28.697775,76.928413,19,1516.791
shp_715_12,28.698053,76.927773,20,1586.467
shp_715_12,28.698269,76.927315,21,1637.291
shp_715_12,28.698269,76.927315,22,1637.291
shp_715_12,28.698595,76.926651,23,1711.413
shp_715_12,28.698683,76.92643,24,1735.237
shp_715_12,28.699238,76.925194,25,1870.917
shp_715_12,28.699375,76.925285,26,1888.812
shp_715_12,28.699469,76.92511,27,1908.976
shp_715_12,28.699526,76.925148,28,1916.557
shp_715_12,28.699526,76.925148,29,1916.557
shp_715_12,28.700321,76.925735,30,2021.863
shp_715_12,28.700552,76.925873,31,2050.68
shp_715_12,28.701164,76.925552,32,2125.603
shp_715_12,28.701164,76.925552,33,2125.603
shp_715_12,28.702242,76.924988,34,2257.64
shp_715_12,28.702305,76.92495,35,2265.845
shp_715_12,28.702305,76.92495,36,2265.845
shp_715_12,28.702368,76.924904,37,2273.849
shp_715_12,28.702551,76.924744,38,2299.72
shp_715_12,28.70269,76.924736,39,2315.117
shp_715_12,28.702898,76.924774,40,2338.624
shp_715_12,28.702951,76.924759,41,2344.738
shp_715_12,28.703415,76.924423,42,2405.469
shp_715_12,28.703987,76.924103,43,2476.702
shp_715_12,28.704485,76.923744,44,2542.288
shp_715_12,28.70529,76.923088,45,2652.343
shp_715_12,28.705774,76.922745,46,2716.038
shp_715_12,28.705774,76.922745,47,2716.038
shp_715_12,28.705942,76.922623,48,2738.037
shp_715_12,28.706306,76.922272,49,2791.332
shp_715_13,28.690746,76.935448,1,0.0
shp_715_13,28.690657,76.93631,2,84.696
shp_715_13,28.690313,76.940208,3,466.874
shp_715_13,28.690308,76.940353,4,481.068
shp_715_13,28.690226,76.941231,5,567.189
shp_715_13,28.69013,76.942451,6,686.805
shp_715_13,28.69013,76.942451,7,686.805
shp_715_13,28.690016,76.943993,8,838.519
shp_715_13,28.689987,76.944283,9,866.366
shp_715_13,28.689987,76.944283,10,866.366
shp_715_13,28.689875,76.945358,11,972.487
shp_715_13,28.689833,76.945686,12,1005.164
shp_715_13,28.689821,76.945869,13,1022.67
shp_715_13,28.689728,76.946648,14,1099.071
shp_715_13,28.689297,76.951172,15,1543.869
shp_715_13,28.689297,76.951172,16,1543.869
shp_715_13,28.688969,76.954849,17,1905.174
shp_715_13,28.688969,76.954849,18,1905.174
shp_715_13,28.688747,76.957344,19,2149.34
shp_715_13,28.688507,76.959831,20,2393.852
shp_715_13,28.688467,76.960144,21,2424.711
shp_715_13,28.688417,76.96064,22,2473.981
shp_715_13,28.688306999999998,76.961456,23,2553.967
shp_715_13,28.688059,76.964088,24,2812.49
shp_715_14,28.677013,77.224854,1,0.0
shp_715_14,28.677008,77.224731,2,11.831
shp_715_14,28.678303,77.224365,3,160.286
shp_715_14,28.678303,77.224365,4,160.286
shp_715_14,28.678699,77.224251,5,205.934
shp_715_14,28.67926,77.22403,6,271.948
shp_715_14,28.679726,77.223778,7,329.369
shp_715_14,28.680332,77.223389,8,406.95
shp_715_14,28.680332,77.223389,9,406.95
shp_715_14,28.68059,77.223221,10,440.079
shp_715_14,28.681002,77.222893,11,495.697
shp_715_14,28.681356,77.222687,12,540.245
shp_715_14,28.68189,77.222389,13,606.292
shp_715_14,28.682375,77.222321,14,660.616
shp_715_14,28.683203,77.222237,15,753.128
shp_715_14,28.683712,77.22216,16,810.407
shp_715_14,28.683712,77.22216,17,810.407
shp_715_14,28.684654,77.222008,18,916.286
shp_715_14,28.685743,77.221809,19,1039.011
shp_715_14,28.686321,77.22171,20,1104.038
shp_715_14,28.686321,77.22171,21,1104.038
shp_715_14,28.68923,77.221245,22,1431.242
shp_715_14,28.689821,77.22123,23,1497.054
shp_715_14,28.69042,77.221207,24,1563.744
shp_715_14,28.690599,77.221176,25,1583.866
shp_715_14,28.690599,77.221176,26,1583.866
shp_715_14,28.691898,77.22097,27,1729.778
shp_715_14,28.692152,77.220856,28,1760.245
shp_715_14,28.692335,77.221397,29,1817.065
shp_715_14,28.692486,77.221733,30,1854.315
shp_715_14,28.692593,77.221931,31,1876.854
shp_715_14,28.692677,77.222023,32,1889.719
shp_715_14,28.692871,77.222183,33,1916.243
shp_715_14,28.692997,77.222252,34,1931.941
shp_715_14,28.69314,77.222321,35,1949.359
shp_715_14,28.693279,77.222382,36,1965.798
shp_715_14,28.693619,77.222473,37,2004.675
shp_715_14,28.694092,77.222626,38,2059.296
shp_715_14,28.694698,77.222832,39,2129.834
shp_715_14,28.694944,77.2229,40,2157.985
shp_715_14,28.695316,77.222969,41,2199.892
shp_715_14,28.695412,77.223,42,2210.852
shp_715_14,28.69574,77.223145,43,2250.174
shp_715_14,28.695938,77.223259,44,2274.714
shp_715_14,28.696081,77.223366,45,2293.716
shp_715_14,28.696178,77.22345,46,2307.492
shp_715_14,28.696178,77.22345,47,2307.492
shp_715_14,28.696257,77.223518,48,2318.7
shp_715_14,28.696325,77.223625,49,2331.427
shp_715_14,28.696415,77.223808,50,2351.605
shp_715_14,28.696672,77.224487,51,2424.408
shp_715_14,28.696735,77.224716,52,2447.766
shp_715_14,28.69676,77.224846,53,2460.64
shp_715_14,28.696775,77.225212,54,2496.45
shp_715_14,28.696728,77.226654,55,2637.504
shp_715_14,28.69673,77.227165,56,2686.806
shp_715_14,28.69692,77.22715,57,2708.0
shp_715_14,28.69768,77.227196,58,2792.566
shp_715_15,28.640205,77.240089,1,0.0
shp_715_15,28.639967,77.240112,2,26.832
shp_715_15,28.63994,77.239838,3,53.907
shp_715_15,28.639988,77.238983,4,138.025
shp_715_15,28.640018,77.237297,5,302.665
shp_715_15,28.640203,77.234314,6,594.512
shp_715_15,28.640203,77.234314,7,594.512
shp_715_15,28.640223,77.233841,8,640.971
shp_715_15,28.640368,77.231567,9,864.073
shp_715_15,28.640392,77.231445,10,876.13
shp_715_15,28.640465,77.231209,11,900.549
shp_715_15,28.640465,77.231209,12,900.549
shp_715_15,28.640522,77.231018,13,919.811
shp_715_15,28.640678,77.230637,14,960.915
shp_715_15,28.642078,77.227943,15,1266.812
shp_715_15,28.642078,77.227943,16,1266.812
shp_715_15,28.642218,77.227684,17,1297.02
shp_715_15,28.642385,77.227303,18,1338.533
shp_715_15,28.642452,77.227089,19,1360.537
shp_715_15,28.642439,77.226982,20,1370.761
shp_715_15,28.642447,77.226936,21,1375.889
shp_715_15,28.642462,77.226883,22,1381.012
shp_715_15,28.642509,77.226807,23,1390.39
shp_715_15,28.642582,77.226746,24,1400.104
shp_715_15,28.642666,77.226723,25,1409.812
shp_715_15,28.64271,77.226723,26,1414.679
shp_715_15,28.643076,77.226013,27,1495.403
shp_715_15,28.643076,77.226013,28,1495.403
shp_715_15,28.643934,77.224335,29,1685.178
shp_715_15,28.643946,77.224243,30,1694.354
shp_715_15,28.64394,77.224152,31,1703.524
shp_715_15,28.643921,77.22406,32,1712.7
shp_715_15,28.643885,77.223969,33,1721.869
shp_715_15,28.643837,77.2239,34,1731.038
shp_715_15,28.643776,77.223831,35,1740.213
shp_715_15,28.643734,77.223801,36,1745.806
shp_715_15,28.643946,77.223793,37,1769.212
shp_715_16,28.640417,77.240395,1,0.0
shp_715_16,28.640522,77.240479,2,14.433
shp_715_16,28.640667,77.240547,3,31.886
shp_715_16,28.640743,77.240517,4,41.009
shp_715_16,28.641006,77.240425,5,71.658
shp_715_16,28.641068,77.240417,6,78.605
shp_715_16,28.641153,77.240417,7,88.078
shp_715_16,28.641455,77.240486,8,122.11
shp_715_16,28.641535,77.240486,9,131.233
shp_715_16,28.642799,77.24041,10,272.07
shp_715_16,28.642799,77.24041,11,272.07
shp_715_16,28.644949,77.240273,12,511.72
shp_715_16,28.646393,77.240196,13,672.647
shp_715_16,28.648151,77.240074,14,868.746
shp_715_16,28.648325,77.240021,15,888.93
shp_715_16,28.648586,77.239845,16,922.513
shp_715_16,28.649195,77.239418,17,1002.157
shp_715_16,28.649195,77.239418,18,1002.157
shp_715_16,28.649715,77.239052,19,1070.001
shp_715_16,28.649826,77.238953,20,1085.762
shp_715_16,28.65097,77.238075,21,1239.356
shp_715_16,28.651251,77.237862,22,1276.712
shp_715_16,28.651251,77.237862,23,1276.712
shp_715_16,28.652023,77.237289,24,1379.615
shp_715_16,28.652859,77.236717,25,1487.986
shp_715_16,28.653294,77.236458,26,1542.408
shp_715_16,28.653692,77.236427,27,1586.872
shp_715_16,28.654573,77.236458,28,1685.029
shp_715_16,28.65584,77.236603,29,1826.76
shp_715_17,28.676439,77.321487,1,0.0
shp_715_17,28.676453,77.322151,2,64.856
shp_715_17,28.676441,77.322556,3,104.628
shp_715_17,28.676481,77.322594,4,110.326
shp_715_17,28.676609,77.322769,5,132.346
shp_715_17,28.67668,77.322838,6,142.998
shp_715_17,28.676758,77.322906,7,153.655
shp_715_17,28.67684,77.32296,8,164.314
shp_715_17,28.676929,77.322998,9,174.979
shp_715_17,28.678373,77.323547,10,344.318
shp_715_17,28.678768,77.323746,11,392.485
shp_715_17,28.679035,77.323952,12,428.468
shp_715_17,28.679272,77.324173,13,462.552
shp_715_17,28.679382,77.324287,14,479.051
shp_715_17,28.679827,77.325111,15,573.806
shp_715_17,28.679827,77.325111,16,573.806
shp_715_17,28.680212,77.32588199999999,17,659.986
shp_715_17,28.681032,77.32798,18,884.767
shp_715_17,28.681135,77.328201,19,908.665
shp_715_17,28.681158,77.328209,20,911.361
shp_715_17,28.681198,77.328239,21,916.718
shp_715_17,28.681223,77.328285,22,922.086
shp_715_17,28.681231,77.328308,23,924.779
shp_715_17,28.681231,77.328369,24,930.132
shp_715_17,28.681299,77.328545,25,949.576
shp_715_17,28.681299,77.328545,26,949.576
shp_715_17,28.681435,77.32885,27,982.801
shp_715_17,28.6817,77.329475,28,1050.542
shp_715_17,28.681898,77.329979,29,1104.243
shp_715_17,28.682091,77.330406,30,1151.248
shp_715_17,28.682613,77.331505,31,1273.315
shp_715_17,28.682774,77.331718,32,1300.523
shp_715_17,28.682934,77.331841,33,1322.289
shp_715_17,28.682999,77.331871,34,1329.879
shp_715_17,28.683071,77.331879,35,1337.983
shp_715_17,28.683311,77.331818,36,1365.391
shp_715_17,28.685484,77.3312,37,1614.735
shp_715_17,28.685484,77.3312,38,1614.735
shp_715_17,28.686077,77.331032,39,1682.822
shp_715_17,28.68639,77.330925,40,1718.959
shp_715_17,28.686766,77.33078,41,1763.217
shp_715_17,28.687979,77.330254,42,1907.678
shp_715_17,28.68907,77.329758,43,2038.387
shp_715_17,28.689634,77.32946,44,2107.585
shp_715_17,28.690001,77.329224,45,2154.645
shp_715_17,28.690001,77.329224,46,2154.645
shp_715_17,28.692411,77.327606,47,2465.928
shp_715_17,28.692411,77.327606,48,2465.928
shp_715_17,28.692692,77.327415,49,2502.1
shp_715_18,28.707504,77.180222,1,0.0
shp_715_18,28.707689,77.179535,2,70.167
shp_715_18,28.707687,77.179474,3,75.971
shp_715_18,28.707674,77.179413,4,82.003
shp_715_18,28.707651,77.179359,5,88.294
shp_715_18,28.707586,77.179245,6,101.222
shp_715_18,28.707506,77.179169,7,113.182
shp_715_18,28.707367,77.179092,8,130.206
shp_715_18,28.707287,77.179008,9,142.492
shp_715_18,28.707186,77.178871,10,159.707
shp_715_18,28.707104,77.178848,11,169.144
shp_715_18,28.706995,77.178833,12,181.327
shp_715_18,28.706888,77.178856,13,193.249
shp_715_18,28.706831,77.178879,14,200.079
shp_715_18,28.706738,77.178932,15,211.716
shp_715_18,28.704391,77.18084,16,532.615
shp_715_18,28.702991,77.181969,17,723.634
shp_715_18,28.702442,77.182404,18,797.809
shp_715_18,28.702442,77.182404,19,797.809
shp_715_18,28.701832,77.182892,20,881.014
shp_715_18,28.700752,77.183792,21,1029.776
shp_715_18,28.69912,77.185127,22,1253.59
shp_715_18,28.69912,77.185127,23,1253.59
shp_715_18,28.698116,77.185959,24,1391.753
shp_715_18,28.697886,77.186127,25,1422.157
shp_715_18,28.697107,77.186798,26,1530.576
shp_715_18,28.696545,77.187263,27,1607.941
shp_715_18,28.696545,77.187263,28,1607.941
shp_715_18,28.695843,77.187851,29,1704.918
shp_715_18,28.69462,77.18885,30,1872.498
shp_715_18,28.693558,77.189751,31,2019.873
shp_715_18,28.693558,77.189751,32,2019.873
shp_715_18,28.693295,77.189972,33,2056.214
shp_715_18,28.692364,77.190704,34,2182.328
shp_715_18,28.691849,77.191132,35,2253.008
shp_715_18,28.691217,77.191666,36,2340.538
shp_715_18,28.691217,77.191666,37,2340.538
shp_715_18,28.69072,77.192093,38,2409.719
shp_715_18,28.690062,77.192558,39,2496.218
shp_715_18,28.688835,77.193268,40,2649.211
shp_715_18,28.688683,77.193359,41,2668.584
shp_715_18,28.688683,77.193359,42,2668.584
shp_715_18,28.68791,77.19384,43,2766.555
shp_715_18,28.687521,77.194168,44,2820.48
shp_715_18,28.687412,77.194252,45,2834.862
shp_715_18,28.687273,77.194366,46,2854.142
shp_715_18,28.686838,77.194687,47,2911.663
shp_715_18,28.684946,77.196136,48,3165.365
shp_715_18,28.684525,77.196419,49,3219.612
shp_715_18,28.684458,77.196449,50,3227.637
shp_715_18,28.684458,77.196449,51,3227.637
shp_715_18,28.68401,77.196655,52,3281.605
shp_715_18,28.683802,77.196747,53,3306.355
shp_715_18,28.683661,77.196846,54,3325.012
shp_715_18,28.683661,77.196846,55,3325.012
shp_715_18,28.682348,77.197861,56,3501.472
shp_715_18,28.681732,77.198357,57,3585.25
shp_715_18,28.681732,77.198357,58,3585.25
shp_715_18,28.680845,77.199066,59,3706.239
shp_715_18,28.680182,77.199593,60,3795.834
shp_715_18,28.67938,77.200249,61,3905.862
shp_715_18,28.678942,77.2006,62,3965.558
shp_715_18,28.678942,77.2006,63,3965.558
shp_715_18,28.678106,77.201263,64,4078.725
shp_715_18,28.677607,77.201576,65,4142.209
shp_715_18,28.677156,77.201889,66,4200.961
shp_715_18,28.676859,77.202141,67,4242.214
shp_715_19,28.707504,77.180222,1,0.0
shp_715_19,28.707689,77.179535,2,70.167
shp_715_19,28.707687,77.179474,3,75.971
shp_715_19,28.707674,77.179413,4,82.003
shp_715_19,28.707651,77.179359,5,88.294
shp_715_19,28.707586,77.179245,6,101.222
shp_715_19,28.707506,77.179169,7,113.182
shp_715_19,28.707367,77.179092,8,130.206
shp_715_19,28.707287,77.179008,9,142.492
shp_715_19,28.707186,77.178871,10,159.707
shp_715_19,28.707104,77.178848,11,169.144
shp_715_19,28.706995,77.178833,12,181.327
shp_715_19,28.706888,77.178856,13,193.249
shp_715_19,28.706831,77.178879,14,200.079
shp_715_19,28.706738,77.178932,15,211.716
shp_715_19,28.704391,77.18084,16,532.615
shp_715_19,28.702881,77.18206,17,738.59
shp_715_19,28.702881,77.18206,18,738.59
shp_715_19,28.701756,77.182953,19,891.313
shp_715_19,28.701756,77.182953,20,891.313
shp_715_19,28.700752,77.183792,21,1029.772
shp_715_19,28.698507,77.185638,22,1337.945
shp_715_19,28.697445,77.183914,23,1543.627
shp_715_19,28.697327,77.183678,24,1569.918
shp_715_19,28.697218,77.183395,25,1600.43
shp_715_19,28.697102,77.182968,26,1643.978
shp_715_19,28.697039,77.182701,27,1671.071
shp_715_19,28.696686,77.180984,28,1842.628
shp_715_19,28.696661,77.180916,29,1850.507
shp_715_19,28.696554,77.180672,30,1877.065
shp_715_19,28.696478,77.180542,31,1892.263
shp_715_19,28.696344,77.180397,32,1912.661
shp_715_19,28.696266,77.180336,33,1923.291
shp_715_19,28.695881,77.180077,34,1972.865
shp_715_19,28.695881,77.180077,35,1972.865
shp_715_19,28.694712,77.179283,36,2124.299
shp_715_19,28.694712,77.179283,37,2124.299
shp_715_19,28.691584,77.177071,38,2534.056
shp_715_19,28.691143,77.17675,39,2592.347
shp_715_20,28.493261,77.301155,1,0.0
shp_715_20,28.494146,77.300972,2,100.077
shp_715_20,28.494511,77.30278,3,281.584
shp_715_20,28.494881,77.302704,4,323.535
shp_715_20,28.496164,77.302467,5,468.388
shp_715_20,28.496384,77.302368,6,494.423
shp_715_20,28.496452,77.302361,7,502.18
shp_715_20,28.496479,77.302361,8,505.119
shp_715_20,28.496508,77.302376,9,508.512
shp_715_20,28.496655,77.302483,10,528.121
shp_715_20,28.496683,77.302498,11,531.706
shp_715_20,28.496742,77.302505,12,538.386
shp_715_20,28.496822,77.30249,13,547.337
shp_715_20,28.496885,77.302452,14,555.094
shp_715_20,28.496992,77.302383,15,568.917
shp_715_20,28.497055,77.302322,16,578.008
shp_715_20,28.497175,77.302193,17,596.714
shp_715_20,28.49753,77.301918,18,644.219
shp_715_20,28.4977,77.30175,19,669.289
shp_715_20,28.497868,77.301567,20,695.126
shp_715_20,28.498051,77.301399,21,721.554
shp_715_20,28.498196,77.301292,22,740.527
shp_715_20,28.498304,77.301231,23,754.026
shp_715_20,28.498581,77.301254,24,785.073
shp_715_20,28.498957,77.301414,25,829.434
shp_715_20,28.499008,77.301453,26,836.318
shp_715_20,28.499039,77.301483,27,841.171
shp_715_20,28.499063,77.301537,28,846.763
shp_715_20,28.499079,77.30159,29,852.351
shp_715_20,28.499084,77.301643,30,857.931
shp_715_20,28.499081,77.301704,31,863.519
shp_715_20,28.499065,77.301758,32,869.098
shp_715_20,28.499043,77.301811,33,874.678
shp_715_20,28.49901,77.301849,34,880.267
shp_715_20,28.498972,77.301888,35,885.85
shp_715_20,28.498899,77.301933,36,895.096
shp_715_20,28.498476,77.302032,37,943.141
shp_715_20,28.498219,77.302101,38,972.772
shp_715_20,28.497934,77.302208,39,1005.985
shp_715_20,28.497288,77.302498,40,1083.152
shp_715_20,28.497017,77.302635,41,1116.19
shp_715_20,28.496784,77.302742,42,1144.239
shp_715_20,28.49651,77.302834,43,1176.118
shp_715_20,28.496202,77.302895,44,1210.691
shp_715_20,28.495928,77.302971,45,1242.426
shp_715_20,28.494194,77.303368,46,1439.106
shp_715_20,28.493387,77.303566,47,1531.076
shp_715_20,28.49316,77.303703,48,1559.706
shp_715_20,28.492376,77.303955,49,1650.426
shp_715_20,28.491566,77.304184,50,1743.409
shp_715_20,28.490919,77.304352,51,1817.289
shp_715_20,28.490648,77.304413,52,1847.893
shp_715_20,28.490328,77.304619,53,1889.025
shp_715_20,28.490387,77.304932,54,1919.822
shp_715_20,28.490482,77.305679,55,1994.07
shp_715_20,28.490505,77.305756,56,2002.143
shp_715_20,28.490553,77.305855,57,2012.735
shp_715_20,28.490746,77.306053,58,2041.559
shp_715_20,28.490921,77.306244,59,2068.85
shp_715_20,28.490921,77.306244,60,2068.85
shp_715_20,28.491333,77.306717,61,2134.166
shp_715_20,28.491716,77.307068,62,2188.968
shp_715_20,28.492077,77.307381,63,2239.244
shp_715_20,28.492029,77.307808,64,2281.485
shp_715_20,28.491989,77.308556,65,2355.064
shp_715_20,28.492105,77.308556,66,2368.072
shp_715_20,28.492105,77.309219,67,2433.192
shp_715_20,28.492096,77.309578,68,2467.969
shp_715_20,28.4921,77.309952,69,2505.032
shp_715_20,28.492201,77.309959,70,2516.304
shp_715_20,28.492199,77.310837,71,2602.352
shp_715_20,28.492176,77.311043,72,2622.272
shp_715_20,28.492151,77.311096,73,2628.516
shp_715_20,28.492119,77.311134,74,2633.479
shp_715_20,28.491411,77.311127,75,2712.307
shp_715_20,28.491411,77.311127,76,2712.307
shp_715_20,28.489305,77.311089,77,2946.683
shp_715_20,28.488977,77.311081,78,2983.243
shp_715_20,28.488731,77.311073,79,3010.784
shp_715_20,28.488716,77.312462,80,3146.41
shp_715_20,28.488657,77.312454,81,3152.924
shp_715_20,28.488657,77.312454,82,3152.924
shp_715_20,28.488083,77.312431,83,3217.022
shp_715_20,28.487457,77.312408,84,3286.688
shp_715_20,28.487421,77.312424,85,3290.848
shp_715_20,28.487398,77.312439,86,3293.956
shp_715_20,28.487318,77.312546,87,3307.515
shp_715_20,28.487301,77.312553,88,3309.667
shp_715_20,28.487263,77.312561,89,3314.016
shp_715_20,28.486782,77.312546,90,3367.383
shp_715_20,28.486767,77.313293,91,3441.011
shp_715_20,28.486567,77.313301,92,3463.299
shp_715_20,28.486568,77.313889,93,3521.212
shp_715_20,28.486557,77.314392,94,3570.795
shp_715_21,28.493261,77.301155,1,0.0
shp_715_21,28.494146,77.300972,2,100.077
shp_715_21,28.494511,77.30278,3,281.584
shp_715_21,28.494881,77.302704,4,323.535
shp_715_21,28.496164,77.302467,5,468.388
shp_715_21,28.496384,77.302368,6,494.423
shp_715_21,28.496452,77.302361,7,502.18
shp_715_21,28.496479,77.302361,8,505.119
shp_715_21,28.496508,77.302376,9,508.512
shp_715_21,28.496655,77.302483,10,528.121
shp_715_21,28.496683,77.302498,11,531.706
shp_715_21,28.496742,77.302505,12,538.386
shp_715_21,28.496822,77.30249,13,547.337
shp_715_21,28.496885,77.302452,14,555.094
shp_715_21,28.496992,77.302383,15,568.917
shp_715_21,28.497055,77.302322,16,578.008
shp_715_21,28.497175,77.302193,17,596.714
shp_715_21,28.49753,77.301918,18,644.219
